2026-07-07 03:14:50.729 [INF]  ShoppingSystem.Microservice.BackgroundServices.RabbitMqListenerService RabbitMQ listener service started.
2026-07-07 03:14:50.840 [INF]  ShoppingSystem.Microservice.BackgroundServices.RabbitMqListenerService Subscribing to queues: product.created, product.deleted, order.created
2026-07-07 03:15:18.068 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.html | Url: https://localhost:7170/swagger/index.html | TraceId: 0HNMRN2H50LRA:00000001 | IP: ::1
2026-07-07 03:15:18.247 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.html | StatusCode: 304 | Elapsed: 188 ms
2026-07-07 03:15:18.299 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.js | Url: https://localhost:7170/swagger/index.js | TraceId: 0HNMRN2H50LRA:0000000B | IP: ::1
2026-07-07 03:15:18.299 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.css | Url: https://localhost:7170/swagger/index.css | TraceId: 0HNMRN2H50LRA:00000005 | IP: ::1
2026-07-07 03:15:18.299 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-standalone-preset.js | Url: https://localhost:7170/swagger/swagger-ui-standalone-preset.js | TraceId: 0HNMRN2H50LRA:00000009 | IP: ::1
2026-07-07 03:15:18.299 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-bundle.js | Url: https://localhost:7170/swagger/swagger-ui-bundle.js | TraceId: 0HNMRN2H50LRA:00000007 | IP: ::1
2026-07-07 03:15:18.314 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.js | StatusCode: 304 | Elapsed: 15 ms
2026-07-07 03:15:18.299 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui.css | Url: https://localhost:7170/swagger/swagger-ui.css | TraceId: 0HNMRN2H50LRA:00000003 | IP: ::1
2026-07-07 03:15:18.375 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-bundle.js | StatusCode: 304 | Elapsed: 76 ms
2026-07-07 03:15:18.375 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-standalone-preset.js | StatusCode: 304 | Elapsed: 76 ms
2026-07-07 03:15:18.375 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.css | StatusCode: 304 | Elapsed: 76 ms
2026-07-07 03:15:18.381 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui.css | StatusCode: 304 | Elapsed: 82 ms
2026-07-07 03:15:19.201 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-standalone-preset.js | Url: https://localhost:7170/swagger/swagger-ui-standalone-preset.js | TraceId: 0HNMRN2H50LRB:00000003 | IP: ::1
2026-07-07 03:15:19.201 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-bundle.js | Url: https://localhost:7170/swagger/swagger-ui-bundle.js | TraceId: 0HNMRN2H50LRB:00000005 | IP: ::1
2026-07-07 03:15:19.201 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.js | Url: https://localhost:7170/swagger/index.js | TraceId: 0HNMRN2H50LRB:00000001 | IP: ::1
2026-07-07 03:15:19.213 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-standalone-preset.js | StatusCode: 304 | Elapsed: 11 ms
2026-07-07 03:15:19.219 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-bundle.js | StatusCode: 304 | Elapsed: 17 ms
2026-07-07 03:15:19.230 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.js | StatusCode: 304 | Elapsed: 28 ms
2026-07-07 03:15:19.302 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/v1/swagger.json | Url: https://localhost:7170/swagger/v1/swagger.json | TraceId: 0HNMRN2H50LRA:0000000D | IP: ::1
2026-07-07 03:15:19.333 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/favicon-32x32.png | Url: https://localhost:7170/swagger/favicon-32x32.png | TraceId: 0HNMRN2H50LRA:0000000F | IP: ::1
2026-07-07 03:15:19.352 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/favicon-32x32.png | StatusCode: 304 | Elapsed: 18 ms
2026-07-07 03:15:19.880 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/v1/swagger.json | StatusCode: 200 | Elapsed: 577 ms
2026-07-07 03:16:18.726 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: POST | Path: /api/1/Auth/SignIn | Url: https://localhost:7170/api/1/Auth/SignIn | TraceId: 0HNMRN2H50LRA:00000011 | IP: ::1
2026-07-07 03:16:26.257 [WRN]  LuckyPennySoftware.MediatR.License You do not have a valid license key for the Lucky Penny software MediatR. This is allowed for development and testing scenarios. If you are running in production you are required to have a licensed version. Please visit https://luckypennysoftware.com to obtain a valid license.
2026-07-07 03:16:27.097 [INF]  ShoppingSystem.Microservice.Application.UseCases.Identity.SignIn.Commands.SignInCommandHandler Starting user sign-in. Email: admin@shopping.com.
2026-07-07 03:16:39.984 [INF]  ShoppingSystem.Microservice.Infrastructure.Identity.Persistence.Repositories.AuthServiceRepository Login attempt for admin@shopping.com
2026-07-07 03:16:40.326 [INF]  ShoppingSystem.Microservice.Infrastructure.Identity.Persistence.Repositories.AuthServiceRepository Login successful for "6ca9fce1-ce44-4ae7-a080-08dedbb8901b"
2026-07-07 03:16:40.927 [INF]  ShoppingSystem.Microservice.Application.UseCases.Identity.SignIn.Commands.SignInCommandHandler User signed in successfully. Email: admin@shopping.com.
2026-07-07 03:16:41.029 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | POST /api/1/Auth/SignIn | StatusCode: 200 | Elapsed: 22302 ms
2026-07-07 09:04:25.589 [INF]  ShoppingSystem.Microservice.BackgroundServices.RabbitMqListenerService RabbitMQ listener service started.
2026-07-07 09:04:25.749 [INF]  ShoppingSystem.Microservice.BackgroundServices.RabbitMqListenerService Subscribing to queues: product.created, product.deleted, order.created
2026-07-07 09:04:29.613 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.html | Url: https://localhost:7170/swagger/index.html | TraceId: 0HNMRT5L622OM:00000001 | IP: ::1
2026-07-07 09:04:29.817 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.html | StatusCode: 304 | Elapsed: 216 ms
2026-07-07 09:04:29.879 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-standalone-preset.js | Url: https://localhost:7170/swagger/swagger-ui-standalone-preset.js | TraceId: 0HNMRT5L622OM:0000000B | IP: ::1
2026-07-07 09:04:29.879 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.js | Url: https://localhost:7170/swagger/index.js | TraceId: 0HNMRT5L622OM:00000009 | IP: ::1
2026-07-07 09:04:29.879 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.css | Url: https://localhost:7170/swagger/index.css | TraceId: 0HNMRT5L622OM:00000005 | IP: ::1
2026-07-07 09:04:29.879 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui.css | Url: https://localhost:7170/swagger/swagger-ui.css | TraceId: 0HNMRT5L622OM:00000003 | IP: ::1
2026-07-07 09:04:29.891 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.js | StatusCode: 304 | Elapsed: 12 ms
2026-07-07 09:04:29.879 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-bundle.js | Url: https://localhost:7170/swagger/swagger-ui-bundle.js | TraceId: 0HNMRT5L622OM:00000007 | IP: ::1
2026-07-07 09:04:29.924 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-standalone-preset.js | StatusCode: 304 | Elapsed: 45 ms
2026-07-07 09:04:29.924 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui.css | StatusCode: 304 | Elapsed: 45 ms
2026-07-07 09:04:29.924 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.css | StatusCode: 304 | Elapsed: 45 ms
2026-07-07 09:04:29.927 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-bundle.js | StatusCode: 304 | Elapsed: 48 ms
2026-07-07 09:04:29.931 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.js | Url: https://localhost:7170/swagger/index.js | TraceId: 0HNMRT5L622ON:00000001 | IP: ::1
2026-07-07 09:04:29.947 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-standalone-preset.js | Url: https://localhost:7170/swagger/swagger-ui-standalone-preset.js | TraceId: 0HNMRT5L622ON:00000003 | IP: ::1
2026-07-07 09:04:29.958 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.js | StatusCode: 304 | Elapsed: 27 ms
2026-07-07 09:04:29.963 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-standalone-preset.js | StatusCode: 304 | Elapsed: 15 ms
2026-07-07 09:04:30.013 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-bundle.js | Url: https://localhost:7170/swagger/swagger-ui-bundle.js | TraceId: 0HNMRT5L622ON:00000005 | IP: ::1
2026-07-07 09:04:30.027 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/swagger-ui-bundle.js | StatusCode: 304 | Elapsed: 14 ms
2026-07-07 09:04:31.034 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/v1/swagger.json | Url: https://localhost:7170/swagger/v1/swagger.json | TraceId: 0HNMRT5L622OM:0000000D | IP: ::1
2026-07-07 09:04:31.138 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/favicon-32x32.png | Url: https://localhost:7170/swagger/favicon-32x32.png | TraceId: 0HNMRT5L622OM:0000000F | IP: ::1
2026-07-07 09:04:31.186 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/favicon-32x32.png | StatusCode: 304 | Elapsed: 47 ms
2026-07-07 09:04:32.270 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/v1/swagger.json | StatusCode: 200 | Elapsed: 1236 ms
